iteration,elapsed_seconds
1,0.0140977
2,0.00398911
3,0.0269891
4,0.0356567
5,0.0327851
6,0.0340127
7,0.034033
8,0.029392
9,0.0331776
10,0.0330765
11,0.0336807
12,0.033388
13,0.0324071
14,0.0332318
15,0.0333503
16,0.0331283
17,0.0332105
18,0.0332326
19,0.0336561
20,0.0331339
21,0.0332134
22,0.0344395
23,0.0332497
24,0.0332772
25,0.0334604
26,0.0328913
27,0.0324953
28,0.0333759
29,0.0333886
30,0.0333569
31,0.0332892
32,0.0344021
33,0.0333218
34,0.0332157
35,0.0321682
36,0.0335062
37,0.0331938
38,0.0333292
39,0.0331489
40,0.0334901
41,0.0341159
42,0.0330036
43,0.0341092
44,0.0325659
45,0.033725
46,0.0326105
47,0.0330225
48,0.0364388
49,0.0332342
50,0.0350727
51,0.0318914
52,0.0348466
53,0.0332616
54,0.0326269
55,0.0321943
56,0.03341
57,0.0330302
58,0.0335109
59,0.033277
60,0.0346344
61,0.0320274
62,0.0332553
63,1.02087
64,2.00255
65,2.00332
66,2.00212
67,2.00363
68,1.68302
69,0.0427799
70,0.0303259
71,0.0312539
72,1.46817
73,0.0469486
74,0.0330118
75,0.0340064
76,0.058563
77,0.0524869
78,1.01903
79,2.00407
80,2.00311
81,2.00321
82,2.00342
83,2.00347
84,2.00433
85,2.00265
86,2.00299
87,2.00351
88,2.0043
89,2.0039
90,2.00316
91,2.00382
92,2.00409
93,2.00352
94,2.00334
95,2.00315
96,2.00382
97,2.00355
98,2.00346
99,2.00303
100,2.00252
101,2.004
102,0.790876
103,0.0438316
104,0.0330141
105,0.0339075
106,0.0468547
107,0.0359774
108,0.0440939
109,2.00247
110,0.0509306
111,0.0334173
112,0.0333032
113,0.675866
114,0.0565823
115,0.0332778
116,0.0330773
117,0.0335106
118,0.0503075
119,0.0298108
120,0.0335631
121,0.0337913
122,2.0018
123,2.00238
124,2.00199
125,2.00169
126,0.812049
127,0.0491746
128,0.033504
129,0.0330795
130,0.0348075
131,0.0328923
132,0.033303
133,0.033236
134,1.01873
135,2.00196
136,0.0811249
137,0.0330639
138,1.01774
139,0.264551
140,0.032645
141,0.0333406
142,0.0334418
143,0.400351
144,0.0326354
145,0.03328
146,0.518999
147,0.0309514
148,0.0329651
149,2.00152
150,2.00242
151,2.0024
152,0.911603
153,0.046069
154,0.0322989
155,0.0341233
156,0.0389476
157,0.0227465
158,0.0337472
159,0.0329254
160,0.0441714
161,0.066762
162,0.0240036
163,0.436321
164,0.0645626
165,0.0811727
166,2.00844
167,0.71612
168,0.0250637
169,0.03296
170,0.0330559
171,0.0331899
172,0.0341095
173,1.01786
174,0.388292
175,0.0334766
176,0.0325779
177,0.0327649
178,0.0336812
179,0.0332174
180,0.0351964
181,2.00282
182,0.930584
183,0.0499758
184,0.0339746
185,1.01775
186,2.00247
187,2.006
188,1.12635
189,0.0534991
190,0.0347606
191,0.0345792
192,0.0325697
193,0.0335884
194,1.01851
195,1.23319
196,0.0490973
197,0.0345631
198,0.0341605
199,0.0329424
200,0.0331855
201,0.0327379
202,2.00382
203,0.931894
204,0.0355667
205,0.03478
206,0.0331814
207,0.0312916
208,0.033484
209,0.0331968
210,0.0335141
211,0.0333303
212,0.0332353
213,0.0334206
214,0.0324146
215,0.0331901
216,0.0330103
217,0.0332984
218,0.0333683
219,0.0334115
220,0.0351867
221,0.0483105
222,0.0329273
223,0.0334136
224,0.0332675
225,0.0337344
226,0.0335552
227,0.0334644
228,0.0324687
229,0.0330743
230,0.0336231
231,0.0331795
232,0.0332768
233,0.0333053
234,0.0346136
235,0.0332209
236,0.0333876
237,0.0332085
238,0.0335894
239,0.0333609
240,0.0330836
241,0.0330576
242,0.0334603
243,0.0332426
244,0.033263
245,0.0333702
246,0.0331527
247,0.0335008
248,0.033448
249,0.0334099
250,0.0330314
251,0.0334489
252,0.0333276
253,0.0333037
254,0.0334193
255,0.0330141
256,0.0337902
257,0.032863
258,0.0335326
259,0.0336607
260,0.0330021
261,0.0331163
262,0.0333235
263,0.0336145
264,0.0329818
265,0.0347192
266,0.0332397
267,0.0334312
268,0.0332943
269,0.0334508
270,0.0333277
271,0.0332373
272,0.0332432
273,0.0354959
274,0.0315381
275,0.0321333
276,0.0341299
277,0.0320421
278,0.0333003
279,0.0333806
280,0.0332222
281,0.0334058
282,0.0333726
283,0.033453
284,0.0331709
285,0.0332568
286,0.0336935
287,0.0340334
288,0.0332961
289,0.0332875
290,0.0333325
291,0.0325269
292,0.0329035
293,0.0333846
294,0.0335824
295,0.0332433
296,0.0355306
297,0.0318511
298,0.036281
299,0.0296197
300,0.0332341
301,0.0333581
302,0.0332277
303,0.033256
304,0.0331848
305,0.0333414
306,0.0333204
307,0.0331922
308,0.0333578
309,0.033385
310,0.0332046
311,0.0334284
312,0.0332346
313,0.0332966
314,0.0331762
315,0.0334694
316,0.0333628
317,0.0340694
318,0.0333043
319,0.0334601
320,0.0329732
321,0.0329399
322,0.0331786
323,0.0342137
324,0.0321945
325,0.0333995
326,0.0335902
327,0.0330427
328,0.0331763
329,0.0341512
330,0.0327022
331,0.0332044
332,0.0333435
333,0.0332455
334,0.0334828
335,0.0334826
336,0.0331532
337,0.0330786
338,0.0333204
339,0.0334542
340,0.0333546
341,0.0331705
342,0.0334583
343,0.0332087
344,0.0332041
345,0.0332886
346,0.0332736
347,0.0333697
348,0.0334931
349,0.0332168
350,0.0333014
351,0.0332206
352,0.0333841
353,0.0333348
354,0.0334567
355,0.0331074
356,0.0350306
357,0.0333319
358,0.0331084
359,0.0332364
360,0.0331565
361,0.033382
362,0.0332536
363,0.0337033
364,0.0329711
365,0.0332953
366,0.0333139
367,0.0332117
368,0.0334398
369,0.0332394
370,0.0332454
371,0.0334737
372,0.0333223
373,0.033179
374,0.0333787
375,0.0332032
376,0.0333907
377,0.0333113
378,0.0336165
379,0.033214
380,0.0332458
381,0.033257
382,0.0333771
383,0.0332837
384,0.0332981
385,0.0333276
386,0.0332661
387,0.0337275
388,0.0333059
389,0.0333558
390,0.0334622
391,0.0331499
392,0.0332943
393,0.0331423
394,0.0335813
395,0.0330926
396,0.0332028
397,0.0335866
398,0.0331776
399,0.0335538
400,0.0331472
401,0.0334484
402,0.0333657
403,0.0330216
404,0.0334981
405,0.0331581
406,0.0333304
407,0.0331418
408,0.0333857
409,0.0333593
410,0.0335656
411,0.0333302
412,0.0332124
413,0.0331504
414,0.0334103
415,0.0331929
416,0.0342886
417,0.0341285
418,0.0323599
419,0.0332788
420,0.0331855
421,0.0334353
422,0.0332613
423,0.0333786
424,0.0334363
425,0.0332385
426,0.0332189
427,0.0332833
428,0.0334308
429,0.0332303
430,0.0334393
431,0.033204
432,0.0344002
433,0.0331815
434,0.0335196
435,0.0322141
436,0.0332056
437,0.0333509
438,0.0334497
439,0.033092
440,0.0334212
441,0.0331868
442,0.0335278
443,0.0332805
444,0.0335045
445,0.0335182
446,0.0329848
447,0.0486891
448,0.0331549
449,0.0334106
450,0.0333529
451,0.0335694
452,0.0336487
453,0.0328894
454,0.0333144
455,0.033143
456,0.0333099
457,0.0335603
458,0.033187
459,0.0328999
460,0.0333954
461,0.0332042
462,0.033281
463,0.033278
464,0.0335282
465,0.0333258
466,0.0333728
467,0.0332961
468,0.0331807
469,0.0332079
470,0.0333825
471,0.0333452
472,0.0333119
473,0.0333382
474,0.0331745
475,0.0331789
476,0.0333411
477,0.0333238
478,0.0340721
479,0.0330534
480,0.0333599
481,0.0331917
482,0.0333268
483,0.0334033
484,0.0333649
485,0.033229
486,0.0334145
487,0.0341286
488,0.0331495
489,0.0327997
490,0.0331823
491,0.0352796
492,0.0320877
493,0.0325317
494,0.0332516
495,0.0343437
496,0.0332142
497,0.0333841
498,0.0327645
499,0.0333408
500,0.0328862
501,0.033619
502,0.0334704
503,0.0330867
504,0.0329976
505,0.0331579
506,0.0332097
507,0.0332081
508,0.033491
509,0.0333219
510,0.0333154
511,0.033448
512,0.033377
513,0.0331089
514,0.0334739
515,0.0332107
516,0.0340938
517,0.0334572
518,0.033016
519,0.0331436
520,0.0498453
521,0.0337868
522,0.033202
523,0.0334078
524,0.0334431
525,0.0332541
526,0.0332236
527,0.0332031
528,0.0333254
529,0.032615
530,0.0336557
531,0.0339433
532,0.033162
533,0.0331097
534,0.0333674
535,0.0331246
536,0.03335
537,0.0331335
538,0.0330823
539,0.0331424
540,0.0332429
541,0.0334795
542,0.0334965
543,0.0330321
544,0.0333157
545,0.0335664
546,0.0331043
547,0.03326
548,0.0337925
549,0.0327741
550,0.0332763
551,0.0341125
552,0.0325395
553,0.0333028
554,0.0336205
555,0.0332231
556,0.0333844
557,0.0332668
558,0.0333645
559,0.0336172
560,0.0327944
561,0.0331209
562,0.0334245
563,0.0332921
564,0.0334327
565,0.0331914
566,0.0334841
567,0.0331756
568,0.0335182
569,0.0334267
570,0.033132
571,0.0332479
572,0.0329886
573,0.0340003
574,0.0330052
575,0.0337878
576,0.0334144
577,0.033337
578,0.0334424
579,0.0332167
580,0.0328917
581,0.0337091
582,0.0323949
583,0.0333447
584,0.0330743
585,0.033309
586,0.0332615
587,0.0332963
588,0.03335
589,0.0336959
590,0.0329962
591,0.033183
592,0.0343843
593,0.0333001
594,0.0331351
595,0.0335164
596,0.0334637
597,0.0332921
598,0.0330189
599,0.0333137
600,0.0342995
601,0.0331184
602,0.033206
603,0.0334154
604,0.0327592
605,0.033171
606,0.0337695
607,0.0332644
608,0.0334514
609,0.0332119
610,0.0325199
611,0.0332128
612,0.0333207
613,0.0333679
614,0.0332825
615,0.0334457
616,0.0332636
617,0.0331881
618,0.0333395
619,0.0333492
620,0.0332896
621,0.0333665
622,0.0332275
623,0.0333023
624,0.0332959
625,0.0333345
626,0.0332866
627,0.0333726
628,0.0332805
629,0.0333188
630,0.0337731
631,0.0332955
632,0.0333187
633,0.0334553
634,0.0332836
635,0.0331183
636,0.0332078
637,0.0336239
638,0.0332609
639,0.0333006
640,0.0331295
641,0.0337626
642,0.0329361
643,0.0335902
644,0.0330896
645,0.0333248
646,0.033406
647,0.0333426
648,0.0332227
649,0.0331659
650,0.0332905
651,0.0333225
652,0.033405
653,0.0332045
654,0.0335794
655,0.0329692
656,0.03345
657,0.0330835
658,0.0335374
659,0.0342073
660,0.0343734
661,0.0320217
662,0.0330475
663,0.0328821
664,0.0335274
665,0.0332647
666,0.0333912
667,0.0332156
668,0.0333726
669,0.0331415
670,0.0331984
671,0.0335557
672,0.0334712
673,0.0331388
674,0.0333763
675,0.0333426
676,0.0333205
677,0.0333008
678,0.033199
679,0.033102
680,0.0334823
681,0.0334251
682,0.0332413
683,0.0330993
684,0.0334939
685,0.0333083
686,0.0334166
687,0.0333387
688,0.0332293
689,0.0330663
690,0.0336502
691,0.0330074
692,0.033254
693,0.0335848
694,0.0333921
695,0.0331717
696,0.033601
697,0.0329007
698,0.0334567
699,0.0332597
700,0.0339923
701,0.0327992
702,0.0331925
703,0.0329485
704,0.0333288
705,0.0332329
706,0.0333451
707,0.0333869
708,0.0335441
709,0.033504
710,0.0329094
711,0.0333763
712,0.0332893
713,0.0334458
714,0.0333722
715,0.0338299
716,0.0335707
717,0.0333296
718,0.0331529
719,0.0325567
720,0.0334465
721,0.0331506
722,0.0335753
723,0.0332185
724,0.0333633
725,0.0332715
726,0.0332905
727,0.0331685
728,0.033496
729,0.033182
730,0.0330937
731,0.0335359
732,0.0332073
733,0.034237
734,0.0331078
735,0.0334764
736,0.0331653
737,0.0323323
738,0.0335165
739,0.033214
740,0.03337
741,0.033492
742,0.033297
743,0.0331705
744,0.0332168
745,0.0334297
746,0.0332582
747,0.0332764
748,0.0335402
749,0.0332065
750,0.0331205
751,0.0332509
752,0.0334365
753,0.0333726
754,0.033306
755,0.0334646
756,0.0332026
757,0.0334351
758,0.0334173
759,0.033308
760,0.0332396
761,0.0333456
762,0.0330797
763,0.0333003
764,0.0331684
765,0.0333912
766,0.0334654
767,0.0333138
768,0.0333279
769,0.0332492
770,0.0334786
771,0.0333029
772,0.0332431
773,0.0333026
774,0.0331675
775,0.0334451
776,0.0333829
777,0.0332663
778,0.0333775
779,0.0332326
780,0.0335047
781,0.0333322
782,0.0329869
783,0.0334854
784,0.0333177
785,0.0330706
786,0.0335112
787,0.0332372
788,0.0334493
789,0.0331428
790,0.0331767
791,0.0337764
792,0.0331183
793,0.0331743
794,0.0332737
795,0.0333389
796,0.0330126
797,0.0334201
798,0.0334157
799,0.0333644
800,0.0332869
801,0.0332748
802,0.033092
803,0.0333521
804,0.0333044
805,0.0333171
806,0.0335373
807,0.0331435
808,0.0335248
809,0.0332871
810,0.0332021
811,0.0333109
812,0.0333403
813,0.0332104
814,0.0333594
815,0.0333178
816,0.0333142
817,0.0332634
818,0.0334468
819,0.0334919
820,0.0330226
821,0.0334626
822,0.0334159
823,0.033111
824,0.033198
825,0.033257
826,0.0333728
827,0.0334351
828,0.0333749
829,0.0333636
830,0.0337544
831,0.0330043
832,0.033205
833,0.0331935
834,0.0333954
835,0.0332339
836,0.0333874
837,0.0333057
838,0.0331688
839,0.0334914
840,0.0333432
841,0.0334659
842,0.0330496
843,0.0339247
844,0.0332556
845,0.0338863
846,0.0332017
847,0.032823
848,0.0326568
849,0.0333172
850,0.0333728
851,0.0332952
852,0.0332862
853,0.0334482
854,0.033182
855,0.0334066
856,0.0332368
857,0.0333256
858,0.0333308
859,0.0334171
860,0.0333651
861,0.0331298
862,0.0332381
863,0.0335603
864,0.0334111
865,0.032994
866,0.033316
867,0.0333585
868,0.0332732
869,0.0332143
870,0.0335219
871,0.0331345
872,0.0334712
873,0.033463
874,0.0332537
875,0.0332965
876,0.0331318
877,0.0334393
878,0.0333433
879,0.0331237
880,0.0333051
881,0.0334904
882,0.0332589
883,0.0331775
884,0.0335516
885,0.033412
886,0.0331831
887,0.0334549
888,0.0340176
889,0.0334461
890,0.0332741
891,0.0332511
892,0.0333137
893,0.0323771
894,0.0331578
895,0.0334123
896,0.0335533
897,0.0332906
898,0.0336336
899,0.0329747
900,0.0330866
901,0.0451774
902,0.0336758
903,0.0339636
904,0.0355624
905,0.030173
906,0.0330291
907,0.0335676
908,0.0330442
909,0.0333543
910,0.0333643
911,0.0333445
912,0.0333643
913,0.0332222
914,0.0333474
915,0.0332171
916,0.0332866
917,0.0331418
918,0.033529
919,0.0330756
920,0.0332048
921,0.0333753
922,0.033334
923,0.033434
924,0.0331911
925,0.0333907
926,0.0331522
927,0.0333647
928,0.0332802
929,0.0335521
930,0.0332159
931,0.0332145
932,0.0335151
933,0.0337793
934,0.0353091
935,0.0331656
936,0.0331405
937,0.0336347
938,0.0327935
939,0.0333545
940,0.0332731
941,0.0336359
942,0.0334625
943,0.0332141
944,0.0330819
945,0.0331741
946,0.0333657
947,0.0333789
948,0.03322
949,0.0332567
950,0.0333368
951,0.0334697
952,0.0333711
953,0.0332315
954,0.0339008
955,0.0330962
956,0.032869
957,0.0335259
958,0.0331057
959,0.0332072
960,0.0334417
961,0.0335632
962,0.0334056
963,0.0329664
964,0.0332015
965,0.034679
966,0.0333972
967,0.0333271
968,0.0332138
969,0.033443
970,0.0335786
971,0.0329372
972,0.0333594
973,0.0333454
974,0.0332724
975,0.0332975
976,0.0333315
977,0.0333351
978,0.033299
979,0.033453
980,0.033198
981,0.0333204
982,0.0334166
983,0.0332147
984,0.0332681
985,0.0332614
986,0.0334061
987,0.0334622
988,0.0332615
989,0.033334
990,0.0331776
991,0.03328
992,0.0334097
993,0.0332926
994,0.0332139
995,0.0341929
996,0.0332816
997,0.0332354
998,0.0334006
999,0.0333344
1000,0.0334976
1001,0.0333927
1002,0.033258
1003,0.0334093
1004,0.0332459
1005,0.0485503
1006,0.0333342
1007,0.0331794
1008,0.0333307
1009,0.0332923
1010,0.0333082
1011,0.0330709
1012,0.0334093
1013,0.0333694
1014,0.0333866
1015,0.0333934
1016,0.0330886
1017,0.0333623
1018,0.0333658
1019,0.0333898
1020,0.0332358
1021,0.0331303
1022,0.0334631
1023,0.033823
1024,0.0335918
1025,0.033437
1026,0.0330036
1027,0.0328411
1028,0.0339067
1029,0.033317
1030,0.0332737
1031,0.0333236
1032,0.0333836
1033,0.0331186
1034,0.0333486
1035,0.033271
1036,0.0333599
1037,0.0333795
1038,0.0333045
1039,0.0333393
1040,0.0332648
1041,0.0334353
1042,0.0332889
1043,0.0325208
1044,0.0330127
1045,0.0342025
1046,0.0334082
1047,0.0331294
1048,0.0333486
1049,0.0332458
1050,0.0333068
1051,0.0332038
1052,0.0334955
1053,0.0332767
1054,0.0335051
1055,0.0331103
1056,0.0341064
1057,0.0333528
1058,0.0334479
1059,0.0329845
1060,0.0336339
1061,0.0334098
1062,0.0331209
1063,0.0327462
1064,0.0335913
1065,0.0329197
1066,0.0328808
1067,0.0333893
1068,0.0336682
1069,0.0331894
1070,0.0332529
1071,0.0335845
1072,0.0330485
1073,0.0332121
1074,0.0332446
1075,0.0333565
1076,0.0332228
1077,0.0334726
1078,0.0339108
1079,0.0328043
1080,0.0329114
1081,0.0335301
1082,0.0335167
1083,0.0330178
1084,0.0333484
1085,0.0335144
1086,0.0333378
1087,0.0334922
1088,0.0330164
1089,0.033607
1090,0.0332912
1091,0.0333382
1092,0.0334501
1093,0.0331913
1094,0.0331878
1095,0.0334142
1096,0.0333338
1097,0.033338
1098,0.0330965
1099,0.0331236
1100,0.0332962
1101,0.0334089
1102,0.0333392
1103,0.0332536
1104,0.0333216
1105,0.0332645
1106,0.0334105
1107,0.0332382
1108,0.0332838
1109,0.0333805
1110,0.0332954
1111,0.0332873
1112,0.0335013
1113,0.0330823
1114,0.0334392
1115,0.033289
1116,0.033269
1117,0.0339367
1118,0.0331586
1119,0.0332776
1120,0.0334379
1121,0.0333062
1122,0.0332557
1123,0.0332858
1124,0.0334073
1125,0.0331701
1126,0.0332934
1127,0.0337173
1128,0.0329929
1129,0.0332221
1130,0.0333704
1131,0.0332761
1132,0.0334372
1133,0.033186
1134,0.0336944
1135,0.0329812
1136,0.0332756
1137,0.033382
1138,0.0332495
1139,0.0333587
1140,0.033144
1141,0.0332963
1142,0.033578
1143,0.0333072
1144,0.0332272
1145,0.0332561
1146,0.033205
1147,0.0337667
1148,0.033497
1149,0.0330585
1150,0.0335313
1151,0.0332402
1152,0.033253
1153,0.0332532
1154,0.0332908
1155,0.0334448
1156,0.0331659
1157,0.0334952
1158,0.0332074
1159,0.0333596
1160,0.0332305
1161,0.0332688
1162,0.0334341
1163,0.0335658
1164,0.0331055
1165,0.0332943
1166,0.0333394
1167,0.0332475
1168,0.0332765
1169,0.0332765
1170,0.0333368
1171,0.033338
1172,0.0334584
1173,0.0331774
1174,0.0335643
1175,0.033538
1176,0.0327751
1177,0.0333807
1178,0.0334287
1179,0.0332565
1180,0.033416
1181,0.0331952
1182,0.033233
1183,0.0333227
1184,0.0333781
1185,0.0332678
1186,0.0334372
1187,0.0333761
1188,0.0331582
1189,0.0332384
1190,0.0333407
1191,0.0332704
1192,0.0333626
1193,0.0334016
1194,0.033671
1195,0.0329181
1196,0.0333454
1197,0.0333389
1198,0.0333878
1199,0.0331327
1200,0.0333444
1201,0.0335425
1202,0.0334133
1203,0.0335925
1204,0.0327002
1205,0.0335338
1206,0.0331163
1207,0.0332137
1208,0.0335808
1209,0.0331646
1210,0.0333632
1211,0.033464
1212,0.0330911
1213,0.0333943
1214,0.0337427
1215,0.0328919
1216,0.0332943
1217,0.0332573
1218,0.0333425
1219,0.0333674
1220,0.0330575
1221,0.033443
1222,0.0335753
1223,0.0330719
1224,0.0336774
1225,0.0323795
1226,0.033167
1227,0.0332737
1228,0.0333246
1229,0.033413
1230,0.0331537
1231,0.0336375
1232,0.0334556
1233,0.0330413
1234,0.0333399
1235,0.0332287
1236,0.0333518
1237,0.0332526
1238,0.0332358
1239,0.0334328
1240,0.033319
1241,0.0331565
1242,0.0333421
1243,0.0333679
1244,0.0332874
1245,0.0333679
1246,0.0332963
1247,0.0333006
1248,0.0332608
1249,0.0334585
1250,0.0331974
1251,0.0332975
1252,0.0334383
1253,0.0333874
1254,0.0332804
1255,0.0332793
1256,0.0332027
1257,0.0333075
1258,0.0336311
1259,0.0332657
1260,0.0332984
1261,0.033321
1262,0.0334122
1263,0.0332633
1264,0.0333493
1265,0.0332527
1266,0.0335888
1267,0.0328809
1268,0.0334579
1269,0.0334107
1270,0.033343
1271,0.0332067
1272,0.033279
1273,0.0333182
1274,0.0332287
1275,0.033447
1276,0.033437
1277,0.035467
1278,0.0316498
1279,0.0335275
1280,0.0322155
1281,0.0333638
1282,0.0332558
1283,0.0331536
1284,0.0333966
1285,0.0331818
1286,0.0332166
1287,0.0333278
1288,0.0332351
1289,0.0334035
1290,0.0333303
1291,0.0334048
1292,0.0332116
1293,0.0330951
1294,0.033561
1295,0.0334052
1296,0.0332325
1297,0.0337045
1298,0.0331446
1299,0.0332172
1300,0.0335803
1301,0.0330383
1302,0.0330221
1303,0.0334481
1304,0.0330683
1305,0.0333456
1306,0.0334783
1307,0.0342322
1308,0.0332589
1309,0.033419
1310,0.0333335
1311,0.0331705
1312,0.0334468
1313,0.0333041
1314,0.0331087
1315,0.0327302
1316,0.0339144
1317,0.0333183
1318,0.0330569
1319,0.0307981
1320,0.0334573
1321,0.0333073
1322,0.0332461
1323,0.0334789
1324,0.0333552
1325,0.0323067
1326,0.0340732
1327,0.0333311
1328,0.033302
1329,0.033157
1330,0.0337022
1331,0.0333016
1332,0.0331147
1333,0.0332951
1334,0.0334445
1335,0.0331591
1336,0.0332314
1337,0.0333879
1338,0.0331348
1339,0.0333276
1340,0.0333784
1341,0.0333609
1342,0.0333352
1343,0.0334
1344,0.033265
1345,0.0331749
1346,0.033503
1347,0.0324422
1348,0.0332408
1349,0.033341
1350,0.0334193
1351,0.0332342
1352,0.0332264
1353,0.0333657
1354,0.0332746
1355,0.0332761
1356,0.0332371
1357,0.0335391
1358,0.0332099
1359,0.033283
1360,0.0334011
1361,0.0332886
1362,0.0335494
1363,0.0331023
1364,0.0330958
1365,0.0333635
1366,0.0333298
1367,0.0335505
1368,0.0330552
1369,0.0330948
1370,0.0336015
1371,0.0332165
1372,0.0333111
1373,0.0333444
1374,0.0332947
1375,0.0328115
1376,0.0331729
1377,0.0334181
1378,0.032822
1379,0.0342109
1380,0.0332541
1381,0.0333801
1382,0.0333625
1383,0.0330879
1384,0.0335537
1385,0.0332614
1386,0.0323734
